5.21259836617058,54.9789040586083,5.49789040586083,0.1
5.45047194460812,79.7922633632089,7.97922633632089,0.1
5.75029231438639,100.0,10.0,0.1
6.01270321079503,169.977781580427,16.9977781580427,0.1
6.28708905991724,346.111226444697,34.6111226444697,0.1
6.69239236920998,319.817306097835,31.9817306097835,0.1
6.99779539651853,179.846487729864,17.9846487729864,0.1
7.38273116441885,249.493263315774,24.9493263315774,0.1
7.4489150808323,280.885559070946,28.0885559070946,0.1
7.71963735924868,305.699070093537,30.5699070093537,0.1
8.00019872849044,338.385515342823,33.8385515342823,0.1
8.14428031698258,383.118684955729,38.3118684955729,0.1
8.3652826590131,443.668733097861,44.3668733097861,0.1
8.44027484766916,480.14515293519,48.014515293519,0.1
8.59228209756805,378.818667885961,37.8818667885961,0.1
9.06492762659981,338.385515342823,33.8385515342823,0.1
10.089646927322,346.111226444697,34.6111226444697,0.1
11.031527676687,323.447591487682,32.3447591487682,0.1
12.061334133702,309.169097658309,30.9169097658309,0.1
14.0374047275704,249.493263315774,14.9695957989464,0.06
16.0482010532468,179.846487729864,10.7907892637918,0.06
18.184020925222,135.629119137594,9.49403833963158,0.07
20.0597530110041,122.527985738286,8.57695900168002,0.07
30.2426717030951,84.4249064816711,6.75399251853369,0.08
40.239369086249,61.5482467569923,5.53934220812931,0.09
49.8510624458552,45.894929374868,4.5894929374868,0.1
60.1270321079503,33.8385515342823,3.38385515342823,0.1
80.0019872849045,19.9076321738387,2.48845402172984,0.125
100.0,15.8847502935283,2.38271254402924,0.15
200.597530110041,9.88776279417789,1.48316441912668,0.15
