21.7429232947128,503.14602803085,50.314602803085,0.1
25.3929329219102,454.385141239032,45.4385141239032,0.1
29.655673877736,415.023868814657,41.5023868814657,0.1
34.634006077486,379.686123529234,37.9686123529234,0.1
40.4480566491484,347.076354478937,34.7076354478937,0.1
47.2381186003267,318.553273525193,31.8553273525193,0.1
55.1680360877242,294.510820185977,29.4510820185977,0.1
64.429157975724,273.386573119032,27.3386573119032,0.1
75.244955083411,256.460591368053,25.6460591368053,0.1
87.8764125341793,243.716916969182,24.3716916969182,0.1
102.628327325293,233.676773167427,9.34707092669708,0.04
119.856663077716,228.998074733034,9.15992298932136,0.04
139.977139436283,226.785690042004,9.07142760168016,0.04
163.475263382396,203.486185660863,8.13944742643452,0.04
190.918044514751,193.062208558175,7.722488342327,0.04
222.967676987768,191.506616686981,7.66026466747924,0.04
260.397518252814,193.218461034913,5.79655383104739,0.03
304.11075016916,195.735769151581,5.87207307454743,0.03
355.162172777157,204.641811450878,4.09283622901756,0.02
414.78365661729,210.51913336789,4.2103826673578,0.02
467.626955869075,221.414596182655,4.4282919236531,0.02
